TUNE_IDX,WINDOW_LIMIT,LATENT_DIM,HIDDEN_DIM,TOKEN_CUTS,MIN_BASE_TOKEN_REPRESENATION,MAX_TOKENS_PER_BASE_TOKEN,PHYS_IMPRESSION_TOKENS,RNN_TYPE,EMBED_DROPOUT,RNN_LAYERS,NUM_EPOCHS,ES_PATIENCE,IMBALANCE_CORRECTION,OUTCOME_LABEL,LEARNING_RATE,BATCH_SIZE,REPEAT,FOLD
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,5
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,5
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,5
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,5
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,5
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,5
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,5
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,1
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,1
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,1
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,1
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,1
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,1
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,1
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,1
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,1
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,1
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,1
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,1
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,1
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,2
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,2
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,2
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,2
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,2
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,2
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,2
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,2
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,2
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,2
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,2
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,2
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,2
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,3
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,3
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,3
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,3
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,3
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,3
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,3
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,3
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,3
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,3
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,3
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,3
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,3
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,4
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,4
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,4
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,4
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,4
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,4
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,4
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,4
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,4
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,4
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,4
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,4
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,4
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,5
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,5
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,5
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,5
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,5
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,5
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,5
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,5
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,5
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,5
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,5
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,5
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,12,5
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,1
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,1
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,1
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,1
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,1
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,1
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,1
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,1
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,1
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,1
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,1
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,1
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,1
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,2
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,2
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,2
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,2
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,2
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,2
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,2
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,2
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,2
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,2
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,2
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,2
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,2
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,3
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,3
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,3
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,3
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,3
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,3
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,3
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,3
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,3
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,3
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,3
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,3
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,3
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,4
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,4
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,4
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,4
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,4
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,4
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,4
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,4
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,4
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,4
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,4
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,4
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,4
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,5
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,5
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,5
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,5
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,5
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,5
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,5
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,5
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,5
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,5
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,5
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,5
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,13,5
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,1
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,1
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,1
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,1
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,1
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,1
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,1
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,1
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,1
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,1
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,1
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,1
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,1
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,2
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,2
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,2
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,2
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,2
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,2
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,2
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,2
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,2
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,2
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,2
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,2
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,2
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,3
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,3
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,3
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,3
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,3
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,3
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,3
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,3
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,3
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,3
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,3
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,3
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,3
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,4
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,4
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,4
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,4
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,4
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,4
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,4
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,4
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,4
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,4
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,4
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,4
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,4
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,5
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,5
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,5
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,5
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,5
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,5
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,5
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,5
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,5
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,5
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,5
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,5
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,14,5
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,1
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,1
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,1
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,1
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,1
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,1
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,1
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,1
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,1
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,1
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,1
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,1
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,1
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,2
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,2
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,2
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,2
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,2
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,2
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,2
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,2
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,2
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,2
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,2
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,2
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,2
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,3
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,3
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,3
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,3
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,3
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,3
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,3
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,15,3
